ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.3528,-1.9189,-7.0279,-6.3698,-1.8632,-7.2197,-0.0472,-0.0402,0.11,0.0223,0.0174,0.0274,1,51.82,-44.99,-49.73,121.17,10.95,138.58,0,59.562,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2552007,2018-11-19 09:03:23:028
-6.4166,-1.9276,-7.2312,-6.448,-1.8692,-7.1484,0.0273,-0.0865,-0.0131,0.0051,0.0053,0.0207,1,50.82,-45.84,-64.24,117.82,10.99,137.95,0,57.522,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2554008,2018-11-19 09:03:25:029
-6.1204,-1.8764,-7.378,-6.2024,-1.8547,-7.3662,0.0828,0.0188,0.0884,0.0166,-0.0135,0.0288,1,55.15,-43.17,-64.76,115.21,10.9,139.9,0,50.002,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2556007,2018-11-19 09:03:27:028
-6.1175,-1.9431,-7.5273,-6.1567,-1.8537,-7.4047,0.1103,-0.0319,0.0077,0.0212,-0.0075,0.0325,1,42.19,-50.55,-70.48,120.28,10.9,140.26,0,55.75,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2558008,2018-11-19 09:03:29:029
-6.3604,-1.9272,-7.1224,-6.3668,-1.8263,-7.2318,-0.0182,-0.0191,0.0373,0.0265,0.0195,0.0336,1,49.01,-48.42,-65.93,118.67,10.75,138.68,0,48.157,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2560008,2018-11-19 09:03:31:029
-5.8869,-1.8123,-7.3622,-6.0928,-1.825,-7.4644,0.1917,-0.0565,-0.0609,0.0247,-0.0094,0.0369,1,49.36,-51.1,-62.43,121.31,10.73,140.78,0,52.752,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2562008,2018-11-19 09:03:33:029
-5.9419,-1.8192,-7.5558,-6.0891,-1.826,-7.4672,0.1624,0.0385,0.0739,-0.0678,-0.1373,-0.0757,1,48.64,-50.25,-62.08,120.72,10.86,141.43,0,52.025,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2564008,2018-11-19 09:03:35:029
-5.9847,-1.8055,-7.4496,-6.052,-1.7817,-7.5079,0.0101,-0.0244,-0.0244,0.0274,0.0084,0.0248,1,50.18,-51,-60.49,121.74,10.47,141.13,0,56.148,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2566008,2018-11-19 09:03:37:029
-5.9896,-1.7744,-7.2915,-6.3479,-1.9003,-7.2294,0.2434,-0.1036,-0.2019,0.2128,0.286,0.1144,1,68.36,-58.05,-70.71,119.43,11.17,138.71,0,61.229,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2568007,2018-11-19 09:03:39:028
-6.0507,-1.6268,-7.3878,-6.2225,-1.7554,-7.3736,-0.0726,-0.05,-0.0254,-0.0018,-0.0138,0.0202,1,45.05,-53.5,-73.37,120.66,10.38,140,0,61.009,48.11699,11.565584,620,NaN,,67.536,,0 / 26,2570008,2018-11-19 09:03:41:029
-5.9977,-1.6426,-7.3985,-6.282,-1.5884,-7.361,-0.0699,-0.0763,0.0064,-0.1453,0.0336,-0.1626,1,50.57,-52.08,-64.27,121.27,9.32,139.52,0,55.308,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2572007,2018-11-19 09:03:43:028
-6.193,-1.4496,-7.1998,-6.3737,-1.5505,-7.2899,0.1995,0.1257,-0.0619,0.0127,0.0133,0.0235,1,51.58,-55.81,-63.63,123.15,9.14,138.79,0,59.176,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2574007,2018-11-19 09:03:45:028
-6.2976,-1.5222,-7.1342,-6.4311,-1.5333,-7.243,0.1046,0.0345,0.0219,0.0337,-0.038,0.036,1,49.93,-57.28,-64.31,124.06,9,138.4,0,48.503,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2576008,2018-11-19 09:03:47:029
-6.4153,-1.318,-7.1468,-6.5084,-1.3901,-7.2027,-0.0284,0.0176,-0.0765,0.0282,-0.0048,0.0335,1,51.88,-59.13,-67.96,123.73,8.15,137.9,0,51.495,48.11699,11.565584,620,NaN,,67.536,,0 / 27,2578008,2018-11-19 09:03:49:029
-6.4286,-1.3061,-7.0551,-6.5969,-1.3916,-7.1215,-0.014,-0.0172,-0.0382,0.0186,-0.0042,0.016,1,53.08,-59.92,-67.3,124.28,8.16,137.19,0,43.81,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2580008,2018-11-19 09:03:51:029
-6.5652,-1.3594,-6.9613,-6.7053,-1.4181,-7.0142,0.0603,0.0317,-0.0085,0.008,-0.0098,0.005,1,54.18,-60.21,-67.3,124.09,8.31,136.29,0,47.323,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2582008,2018-11-19 09:03:53:029
-6.7085,-1.4565,-6.9265,-6.7349,-1.436,-6.982,-0.0861,-0.0017,0.0188,-0.0077,0.0039,-0.0054,1,56.53,-58.99,-66.87,123.11,8.42,136.03,0,45.381,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2584007,2018-11-19 09:03:55:028
-6.5984,-1.471,-6.8783,-6.7292,-1.4774,-6.9789,-0.0108,-0.0798,0.0772,-0.0085,0.007,-0.0091,1,53.09,-60.79,-69.78,123.89,8.66,136.04,0,47.973,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2586008,2018-11-19 09:03:57:029
-6.8263,-1.4293,-6.8441,-6.8101,-1.4854,-6.8983,-0.1482,-0.0124,0.1282,-0.004,-6.00E-04,-0.0026,1,53.87,-60.29,-69.57,123.28,8.71,135.37,0,46.844,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2588008,2018-11-19 09:03:59:029
-6.8447,-1.5531,-6.8685,-6.8399,-1.5359,-6.8576,-0.0834,0.0035,-0.02,-0.0023,0.0235,0.0062,1,32.51,-59.23,-68.17,127.3,9.01,135.07,0,40.733,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2590007,2018-11-19 09:04:01:028
-6.6837,-1.4061,-6.7955,-6.8224,-1.5275,-6.8769,0.0253,-0.0322,0.0806,-0.0032,0.012,-0.0071,1,13.43,-65.03,-53.38,142.03,9.02,135.06,0,47.596,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2592008,2018-11-19 09:04:03:029
-6.9216,-1.5092,-6.7473,-6.8432,-1.5581,-6.8493,-0.1221,-0.0044,0.0449,-0.007,0.0182,-0.0033,1,52.56,-63.64,-71.78,124.63,9.14,135.03,0,47.631,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2594007,2018-11-19 09:04:05:028
-6.7654,-1.5193,-6.7538,-6.8265,-1.5515,-6.8674,-0.1157,-0.0412,5.00E-04,-0.0063,0.0131,-0.0045,1,57.12,-63.2,-70.85,123.81,9.08,135.19,0,40.796,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2596008,2018-11-19 09:04:07:029
-6.7173,-1.6988,-6.8093,-6.7291,-1.6978,-6.9287,-0.0289,-0.0545,0.0337,-0.0083,0.0101,-0.0089,1,52.84,-58.56,-67.51,123.28,9.97,135.84,0,46.339,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2598008,2018-11-19 09:04:09:029
-6.8888,-1.7731,-6.991,-6.7058,-1.762,-6.9353,-0.1355,-0.0331,-0.0348,-0.0105,0.0123,-0.0045,1,52.27,-61.75,-65.34,125.59,10.38,135.94,0,39.521,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2600008,2018-11-19 09:04:11:029
-6.6673,-1.6909,-6.8722,-6.6898,-1.7536,-6.9528,-0.1325,0.0053,0.0248,-0.0082,0.005,-0.0071,1,53.49,-63.22,-66.53,125.3,10.3,136.1,0,43.555,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2602007,2018-11-19 09:04:13:028
-6.6247,-1.7789,-6.8708,-6.6929,-1.7455,-6.9519,-0.0889,-0.003,0.0817,-0.006,0.0072,-0.007,1,53.12,-60.74,-69.56,123.59,10.25,136.09,0,40.97,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2604008,2018-11-19 09:04:15:029
-6.5373,-2.0404,-7.0307,-6.4698,-2.1524,-7.0484,0.0437,-0.0554,0.0193,0.0472,0.0518,-0.0383,1,52.93,-62.32,-72.71,122.82,11.93,136.99,0,48.655,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2606008,2018-11-19 09:04:17:029
-6.6007,-2.4513,-7.0021,-6.3925,-2.3967,-7.04,0.0485,-0.04,0.044,-0.0238,-0.0196,-0.0037,1,54.83,-62.07,-70.87,122.48,14.15,137.76,0,49.185,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2608008,2018-11-19 09:04:19:029
-6.5491,-2.7357,-6.9441,-6.4531,-2.6451,-6.8943,-0.0753,-0.089,0.031,-0.0625,-0.016,0.0308,1,56.39,-56.91,-72.37,119.53,15.59,136.98,0,52.932,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2610007,2018-11-19 09:04:21:028
-6.5582,-2.2481,-6.9709,-6.4377,-2.2176,-7.0576,-0.0539,-0.0278,0.0617,-0.072,0.04,-0.0798,1,52.54,-56.65,-74.12,119.92,13.07,137.63,0,56.903,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2612008,2018-11-19 09:04:23:029
-6.1137,-1.8384,-7.4599,-6.0501,-1.7958,-7.5061,-0.1665,-0.123,0.1872,0.009,0.0585,0.0546,1,50.4,-61.54,-69.85,124.39,10.55,141.13,0,46.909,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2614008,2018-11-19 09:04:25:029
-6.5542,-1.7044,-7.0197,-6.4349,-1.7111,-7.1996,-0.1759,0.0628,0.099,-0.0308,0.0472,-0.0145,1,48.13,-64.18,-70.7,125.54,10.05,138.21,0,56.996,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2616008,2018-11-19 09:04:27:029
-6.6173,-1.6424,-6.9622,-6.4673,-1.6607,-7.1824,-0.1431,0.0076,0.1588,-0.0212,-0.0509,-0.013,1,58.37,-67.77,-63.29,127.6,9.75,138,0,48.568,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2618007,2018-11-19 09:04:29:028
-6.4705,-1.4502,-7.1779,-6.4893,-1.5562,-7.1859,-0.0148,0.092,0.0037,-0.0158,0.0104,-0.0122,1,54.05,-63.25,-69.11,124.72,9.13,137.92,0,50.703,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2620008,2018-11-19 09:04:31:029
-6.2614,-1.2988,-7.2467,-6.3929,-1.3775,-7.3078,0.0355,0.0624,0.106,-0.0142,0.0219,0.0013,1,51.66,-64.95,-71.39,125.68,8.07,138.82,0,52.855,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2622009,2018-11-19 09:04:33:030
-6.8656,-1.7811,-6.8863,-6.5531,-1.7494,-7.0829,-0.3398,0.0205,0.1176,0.009,-0.0618,-0.0154,1,53.31,-62.26,-73.36,123.19,10.28,137.23,0,37.912,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2624007,2018-11-19 09:04:35:028
-6.6528,-1.6269,-6.933,-6.6035,-1.6046,-7.0703,-0.1473,-0.0468,0.0821,-0.0066,0.0165,-0.003,1,54.2,-61.64,-70.37,123.99,9.42,136.96,0,42.443,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2626008,2018-11-19 09:04:37:029
-6.674,-1.5681,-6.826,-6.7522,-1.5611,-6.9383,-0.0497,-0.061,0.0842,-0.0125,0.0303,-0.0115,1,53.63,-61.35,-69.63,123.64,9.16,135.78,0,37.183,48.14229,11.531514,628,NaN,,220.832,,0 / 27,2628008,2018-11-19 09:04:39:029
-6.5957,-1.5878,-6.8134,-6.6867,-1.6177,-6.9886,0.0305,0.0145,0.1194,-0.0043,0.0149,-0.0052,1,53.15,-62.93,-72.64,123.83,9.49,136.26,0,45.913,48.14229,11.531514,628,NaN,,220.832,,26-May,2630007,2018-11-19 09:04:41:028
-6.7157,-1.6094,-6.9212,-6.6723,-1.6237,-7.001,-0.0266,-0.018,0.0678,6.00E-04,0.0245,-0.0029,1,51.61,-56.71,-70.74,121.77,9.53,136.38,0,46.282,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2632008,2018-11-19 09:04:43:029
-6.4083,-1.9752,-6.124,-6.9888,-1.4967,-6.7147,0.3612,-0.3593,0.441,-0.1109,-0.1866,-0.0564,1,65.13,-57.65,-63.18,122.58,8.78,133.85,0,46.5,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2634007,2018-11-19 09:04:45:028
-6.4671,-1.3839,-6.9371,-6.6041,-1.4213,-7.1089,-0.0046,0.0498,0.0914,-0.0312,-0.0481,-0.02,1,52.46,-63.91,-64.97,126.78,8.33,137.11,0,35.35,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2636008,2018-11-19 09:04:47:029
-6.6139,-1.344,-6.9744,-6.628,-1.4228,-7.0863,-0.0611,0.0153,0.0576,-0.0139,0,-0.011,1,53.59,-61.93,-68.67,124.45,8.34,136.91,0,41.386,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2638009,2018-11-19 09:04:49:030
-6.6124,-1.3729,-6.9841,-6.6357,-1.4016,-7.0833,-0.051,0.0116,0.0393,-0.0194,-5.00E-04,-0.0165,1,53.83,-61.68,-71.65,123.71,8.22,136.87,0,46.522,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2640007,2018-11-19 09:04:51:028
-6.6051,-1.3627,-7.0701,-6.5551,-1.4017,-7.158,-0.098,0.0323,0.0049,-0.0142,0.008,-0.0102,1,54.86,-61.61,-66.49,125.05,8.22,137.52,0,47.919,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2642007,2018-11-19 09:04:53:028
-6.5709,-1.4347,-7.0554,-6.5471,-1.3961,-7.1663,-0.0241,-0.0403,0.0658,-0.0113,0.0056,-0.0115,1,53.72,-62.29,-69.74,124.21,8.18,137.59,0,44.806,48.14229,11.531514,628,NaN,,220.832,,0 / 26,2644008,2018-11-19 09:04:55:029
-6.4218,-1.2907,-7.184,-6.4212,-1.1513,-7.3221,-0.1569,-0.2523,0.0674,0.0029,-0.0473,-0.0024,1,52.47,-62.04,-68.22,125.38,6.74,138.75,0,44.664,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2646008,2018-11-19 09:04:57:029
-6.5547,-1.0549,-7.0131,-6.5939,-1.2026,-7.1586,0.0491,0.1103,0.1036,0.0105,0.033,-0.0159,1,50.99,-63.27,-70.09,125.44,7.04,137.35,0,42.07,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2648008,2018-11-19 09:04:59:029
-6.5406,-0.9274,-6.5002,-6.6714,-1.2369,-7.0805,0.2026,0.2121,0.2342,-0.0169,-0.0019,-0.0242,1,54.03,-62.52,-67.94,125.34,7.25,136.7,0,36.954,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2650008,2018-11-19 09:05:01:029
-6.4577,-1.08,-7.2082,-6.4278,-0.9837,-7.3407,-0.0878,-0.0765,0.0926,-0.0362,0.0943,0.0699,1,55.53,-64.73,-65.81,126.52,5.76,138.79,0,43.519,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2652008,2018-11-19 09:05:03:029
-6.3825,-0.9139,-7.1714,-6.3737,-0.8693,-7.4021,-0.1085,-0.0366,0.0908,-0.0199,0.0097,-0.0293,1,52.99,-66.51,-69.8,127.18,5.09,139.27,0,47.525,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2654008,2018-11-19 09:05:05:029
-6.6979,-0.8488,-7.2533,-6.5222,-0.9322,-7.2638,-0.2298,0.0054,-0.0245,-0.0233,0.0101,-0.0171,1,52.59,-64.86,-66.45,127.2,5.45,138.08,0,49.211,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2656008,2018-11-19 09:05:07:029
-6.5431,-0.9462,-7.2151,-6.505,-0.9139,-7.2815,-0.1472,0.0069,0.1563,0.0118,-0.0035,0.0018,1,54.29,-64.98,-69.13,126.27,5.35,138.22,0,36.84,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2658007,2018-11-19 09:05:09:028
-6.3961,-0.9519,-7.0856,-6.4289,-0.8914,-7.3515,-0.0801,-0.0493,0.0994,-0.0061,-0.0024,-0.01,1,54.78,-67.08,-66.56,127.42,5.22,138.83,0,39.846,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2660008,2018-11-19 09:05:11:029
-6.5214,-0.8724,-7.2978,-6.4687,-0.9065,-7.3147,-0.0763,0.0182,-0.0115,-0.0104,0.0099,-0.0094,1,50.65,-65.2,-72.2,126.2,5.3,138.51,0,41.28,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2662008,2018-11-19 09:05:13:029
-6.3546,-0.8377,-7.2021,-6.3998,-0.8915,-7.3769,-0.1201,0.0229,-0.0045,-0.0121,0.0064,-0.0146,1,54.45,-64.46,-67.52,126.12,5.22,139.06,0,53.19,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2664007,2018-11-19 09:05:15:028
-6.5042,-0.8785,-7.3055,-6.3849,-0.8934,-7.3895,-0.0424,0.0187,0.0368,-0.0081,0.0114,-0.0027,1,54.31,-64.49,-65.59,126.6,5.23,139.17,0,46.263,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2666008,2018-11-19 09:05:17:029
-6.7416,-0.9373,-7.0248,-6.4726,-0.9033,-7.3116,-0.1834,-0.0344,0.2724,-0.0045,0.0069,-0.0059,1,54.57,-64.11,-62.71,127.11,5.29,138.48,0,52.113,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2668008,2018-11-19 09:05:19:029
-6.6226,-0.916,-7.1269,-6.4486,-0.9177,-7.331,-0.278,-0.0405,0.0407,-0.0048,-0.0043,-0.0155,1,53.79,-61.6,-67.57,125.2,5.37,138.66,0,52.999,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2670008,2018-11-19 09:05:21:029
-6.4687,-0.9839,-6.9024,-6.505,-0.9103,-7.282,-0.1497,-0.0144,-2.00E-04,-0.0054,0.0323,9.00E-04,1,51.94,-61.48,-71.18,124.44,5.33,138.23,0,51.563,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2672007,2018-11-19 09:05:23:028
-6.4017,-0.8542,-7.0424,-6.4109,-0.8973,-7.3665,-0.1889,0.0134,0.0538,-0.0087,0.0082,-0.0131,1,49.06,-63.84,-69.11,126.97,5.25,138.97,0,57.072,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2674008,2018-11-19 09:05:25:029
-6.5999,-0.9245,-7.384,-6.4673,-0.8992,-7.3168,-0.0839,-0.0144,-0.0996,-0.0119,0.012,-0.0111,1,49.7,-64.51,-72.01,126.42,5.26,138.53,0,39.519,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2676008,2018-11-19 09:05:27:029
-6.3442,-0.9131,-7.1447,-6.4561,-0.9141,-7.3249,0.0805,0.005,0.1223,-0.0107,0.0168,-0.0097,1,52.06,-64.51,-65.66,127.45,5.35,138.61,0,47.638,48.141106,11.5434,626,NaN,,46.096,,26-Oct,2678008,2018-11-19 09:05:29:029
-6.4082,-0.8576,-7.2664,-6.4471,-0.9036,-7.3341,-0.0672,0.0113,-0.0411,-0.0143,0.0043,-0.0121,1,47.57,-60.74,-67.5,126.32,5.29,138.68,0,43.002,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2680008,2018-11-19 09:05:31:029
-6.5409,-0.8927,-7.1041,-6.4813,-0.887,-7.3059,-0.1168,0.0044,0.0754,-0.0052,-0.0014,-0.0078,1,24.68,-72.26,-59.4,140.11,5.19,138.42,0,41.274,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2682008,2018-11-19 09:05:33:029
-6.628,-0.8848,-7.0607,-6.5348,-0.875,-7.2595,-0.2809,0.023,-0.0206,-0.0027,0.0213,0.0066,1,47.77,-65.46,-64.31,128.91,5.12,138.01,0,43.091,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2684008,2018-11-19 09:05:35:029
-6.5779,-1.1561,-7.0389,-6.5176,-1.0224,-7.2558,-0.1289,-0.0852,0.0038,-0.0031,0.0086,-0.0014,1,54.43,-65.44,-68.33,126.41,5.98,138.07,0,49.111,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2686008,2018-11-19 09:05:37:029
-6.3393,-1.1239,-7.0007,-6.4881,-1.1811,-7.2581,-0.0782,-0.0093,0.1821,-0.0111,-0.0071,-0.0237,1,48.08,-66.26,-67.14,128.23,6.92,138.21,0,49.092,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2688007,2018-11-19 09:05:39:028
-6.466,-1.0634,-7.073,-6.4322,-1.0826,-7.3229,-0.0975,0.0164,0.1182,-5.00E-04,2.00E-04,0.0038,1,54.44,-64.88,-73.5,125.13,6.45,138.98,0,55.113,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2690008,2018-11-19 09:05:41:029
-6.3022,-0.9069,-7.2111,-6.4309,-0.9751,-7.3392,-0.1936,-0.0093,-0.1645,-0.0102,-2.00E-04,-0.0082,1,56.87,-62.98,-63.8,125.93,5.71,138.77,0,49.667,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2692007,2018-11-19 09:05:43:028
-6.582,-1.0128,-7.1969,-6.474,-0.901,-7.3107,0.0965,0.0624,0.0238,-0.0169,0.0018,0.0031,1,57.76,-61.72,-64.56,125.07,5.52,138.32,0,47.03,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2694008,2018-11-19 09:05:45:029
-6.463,-0.8852,-7.2044,-6.4711,-0.8755,-7.3163,-0.0195,-0.0443,0.1058,-4.00E-04,0.0188,3.00E-04,1,50.98,-65.29,-60.78,129.01,5.12,138.51,0,47.807,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2696008,2018-11-19 09:05:47:029
-6.3362,-0.8343,-7.2516,-6.2126,-0.8832,-7.5361,0.1669,0.0133,-0.0421,-0.0152,0.0415,0.004,1,55.87,-63.97,-63.76,126.64,5.36,139.66,0,47.512,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2698007,2018-11-19 09:05:49:028
-7.3467,-1.8179,-6.5474,-6.8809,-1.6856,-6.781,-0.5144,0.0315,0.1976,0.0776,-0.1521,-0.3565,1,56.52,-59.22,-71.46,121.97,9.9,134.58,0,53.144,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2700008,2018-11-19 09:05:51:029
-6.7663,-1.9215,-7.0146,-6.5343,-1.8264,-7.0808,-0.2691,-0.0205,0.1879,0.01,0.0256,0.0394,1,54.74,-60.73,-66.75,123.86,10.8,137.86,0,50.223,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2702007,2018-11-19 09:05:53:028
-1.868,8.8308,-1.5644,-3.8776,8.5828,-2.733,1.5467,0.2297,0.7064,-0.3587,0.0878,0.329,1,24.81,-100.34,-81.99,131.42,-61.07,125.18,0,52.439,48.141106,11.5434,626,NaN,,46.096,,0 / 26,2704008,2018-11-19 09:05:55:029
-4.5136,7.8283,-1.4703,-3.4178,9.1348,-1.022,1.2867,-0.0901,1.2551,-0.4529,-0.2056,0.188,1,22.47,-104.41,-78.27,126.1,-64.8,116.57,0,50.122,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2706008,2018-11-19 09:05:57:029
-2.5808,8.328,-0.7492,-3.2343,9.2404,-0.5689,0.598,-0.1887,-0.1852,0.0445,-0.353,0.054,1,21.81,-102.83,-83.79,107.8,-70.44,99.98,0,55.108,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2708008,2018-11-19 09:05:59:029
-0.7916,8.7983,1.1088,-2.8477,9.368,0.5493,1.1587,0.1952,0.4756,-0.1248,0.3165,0.0064,1,20.12,-100.29,-86.81,86.55,-72.8,79.08,0,50.079,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2710008,2018-11-19 09:06:01:029
-2.1219,8.7518,0.7545,-2.8974,9.3296,0.8561,0.0965,-0.2349,0.3503,0.1122,-0.1393,-0.1018,1,36.21,-97.86,-105.71,71.15,-72.06,73.54,0,45.189,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2712008,2018-11-19 09:06:03:029
-1.9935,8.2833,1.7604,-2.8611,9.3187,1.0702,0.154,0.0675,0.8247,-0.0202,0.1921,-0.0275,1,21.62,-103.74,-92.41,77.21,-71.85,69.49,0,49.309,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2714008,2018-11-19 09:06:05:029
-3.5946,8.3292,-1.1657,-2.9698,9.3089,-0.8344,-0.5897,-0.6948,-0.2057,-0.0394,0.1216,0.0349,1,12.19,-102.56,-76.17,118.25,-71.58,105.66,0,50.017,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2716007,2018-11-19 09:06:07:028
-2.497,8.4244,-0.2814,-3.2186,9.261,-0.2111,0.0379,0.0015,-0.2979,-0.0382,0.0943,-0.0666,1,11.82,-100.99,-79.36,108.6,-70.8,93.75,0,49.535,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2718007,2018-11-19 09:06:09:028
-1.9858,8.4801,-0.4295,-3.1425,9.2804,-0.4117,0.4894,0.1285,0.0734,0.1579,-0.2319,-0.0143,1,10.26,-105.01,-79.26,111.48,-71.15,95.23,0,47.587,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2720008,2018-11-19 09:06:11:029
-2.1404,8.428,-0.5126,-2.9896,9.33,-0.4278,0.3817,0.1468,-0.2951,-0.0711,0.0365,-0.0071,1,13.1,-103.09,-81.28,110.33,-72.06,98.14,0,47.065,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2722007,2018-11-19 09:06:13:028
-2.919,8.2045,-1.3736,-3.5269,9.0793,-1.1388,-0.4733,-0.2931,-0.2307,0.173,-0.1795,-0.1082,1,14.52,-107.43,-73.94,118.68,-69.71,104.81,0,47.656,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2724007,2018-11-19 09:06:15:028
-3.2885,8.2017,0.3864,-3.6244,9.1107,0.1694,-0.0929,0.0424,0.1227,-0.0325,-0.0629,0.007,1,18.57,-106.02,-85.83,101.86,-68.28,87.32,0,51.34,48.140842,11.55103,595,NaN,,43.952,,26-Nov,2726008,2018-11-19 09:06:17:029
-3.6285,7.6163,-0.7359,-3.5411,9.1117,-0.7797,-0.0219,0.1238,-0.1992,0.0397,0.707,0.0733,1,19.04,-101.81,-84.37,113.68,-67.81,102.2,0,49.989,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2728008,2018-11-19 09:06:19:029
-3.3546,8.1425,0.6483,-2.5576,9.4667,-0.1002,-1.4535,-0.1317,1.1426,-0.5494,1.0836,0.2096,1,27.81,-99.08,-84.97,91.36,-74.87,92.24,0,52.553,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2730007,2018-11-19 09:06:21:028
-2.5093,8.4475,0.3506,-3.7188,8.9412,-1.5478,-0.2026,0.1446,0.8864,-1.5578,2.3014,-0.7944,1,13.58,-85.97,-67.24,134.22,-65.37,125.6,0,54.794,48.140842,11.55103,595,NaN,,43.952,,0 / 26,2732007,2018-11-19 09:06:23:028
